,Player,player_name,All_NBA,All_Star,Draft_Yr,Pk,Team,College,Yrs,Games_Career,Minutes_Played_Career,PTS_Career,TRB_Career,AST_Career,FG_Percentage,TP_Percentage,FT_Percentage,Minutes_per_Game,Points_Per_Game,TRB_per_Game,Assists_per_Game,Win_Share,WS_per_game,BPM_Career,VORP_Career,Executive,exec_name,Prior_Player,ethnic,Tenure,tenure_years,Exec_ID,Exec_draft_exp,attend_college,first_year,second_year,third_year,fourth_year,fifth_year
2538,NathanJawai,nathanjawai,0,0,2008,41,IND,0,2,45,431,126,106,24,0.435,0,0.684,9.6,2.8,2.4,0.5,0.2,0.02,-4,-0.2,LarryBird,larrybird,1,W,3274,8.97,100,4,0,0,0,0,0,0
2539,TylerHansbrough,tylerhansbrough,0,0,2009,13,IND,University of North Carolina,7,428,7233,2881,1808,181,0.439,0.136,0.738,16.9,6.7,4.2,0.4,20.2,0.134,-2.5,-1,LarryBird,larrybird,1,W,3274,8.97,100,5,1,0,0,0,0,0
2540,A.J.Price,a.j.price,0,0,2009,52,IND,University of Connecticut,6,261,3929,1523,377,567,0.38,0.316,0.742,15.1,5.8,1.4,2.2,4.7,0.058,-2.4,-0.4,LarryBird,larrybird,1,W,3274,8.97,100,5,1,0,0,0,0,0
2541,PaulGeorge,paulgeorge,3,3,2010,10,IND,"California State University, Fresno",6,373,12003,6315,2324,1168,0.425,0.364,0.838,32.2,16.9,6.2,3.1,37.4,0.15,4,18.1,LarryBird,larrybird,1,W,3274,8.97,100,6,1,0,0,0,0,0
2542,LanceStephenson,lancestephenson,0,0,2010,40,IND,University of Cincinnati,6,340,8532,2984,1433,1022,0.451,0.308,0.691,25.1,8.8,4.2,3,13.7,0.077,-0.2,3.9,LarryBird,larrybird,1,W,3274,8.97,100,6,1,0,0,0,0,0
2543,RyanReid,ryanreid,0,0,2010,57,IND,Florida State University,1,5,17,8,2,0,0.8,0,0,3.4,1.6,0.4,0,0.1,0.142,-5.5,0,LarryBird,larrybird,1,W,3274,8.97,100,6,1,0,0,0,0,0
2544,KawhiLeonard,kawhileonard,1,1,2011,15,IND,San Diego State University,5,324,9680,4620,2039,643,0.499,0.391,0.828,29.9,14.3,6.3,2,41.8,0.207,5.9,19.2,LarryBird,larrybird,1,W,3274,8.97,100,7,1,0,0,0,0,1
2545,DavisBertans,davisbertans,0,0,2011,42,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LarryBird,larrybird,1,W,3274,8.97,100,7,0,0,0,0,0,1
2546,LouisLabeyrie,louislabeyrie,0,0,2014,57,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LarryBird,larrybird,1,W,1191,3.26,100,8,0,0,1,0,0,0
2547,MylesTurner,mylesturner,0,0,2015,11,IND,University of Texas at Austin,1,60,1367,619,332,41,0.498,0.214,0.727,22.8,10.3,5.5,0.7,3.1,0.109,-2.3,-0.1,LarryBird,larrybird,1,W,1191,3.26,100,9,1,1,0,0,0,0
2548,JosephYoung,josephyoung,0,0,2015,43,IND,University of Oregon,1,41,384,154,50,65,0.367,0.217,0.8,9.4,3.8,1.2,1.6,-0.1,-0.009,-5.4,-0.3,LarryBird,larrybird,1,W,1191,3.26,100,9,1,1,0,0,0,0
2549,KeithVanHorn,keithvanhorn,0,0,1997,2,PHI,University of Utah,9,575,18150,9206,3909,900,0.443,0.361,0.835,31.6,16,6.8,1.6,41.7,0.11,-0.2,8.4,LarryBrown,larrybrown,1,W,379,1.04,101,1,1,0,0,0,0,0
2550,MarkoMilic,markomilic,0,0,1997,33,PHI,0,2,44,216,108,30,14,0.56,0.429,0.647,4.9,2.5,0.7,0.3,0.2,0.047,-2.5,0,LarryBrown,larrybrown,1,W,379,1.04,101,1,0,0,0,0,0,0
2551,KebuStewart,kebustewart,0,0,1997,35,PHI,"California State University, Bakersfield",1,15,110,40,31,2,0.462,0,0.64,7.3,2.7,2.1,0.1,0.2,0.098,-5.5,-0.1,LarryBrown,larrybrown,1,W,379,1.04,101,1,1,0,0,0,0,0
2552,JamesCollins,jamescollins,0,0,1997,36,PHI,Florida State University,1,23,103,59,14,3,0.382,0.45,0.571,4.5,2.6,0.6,0.1,0,0.008,-5.2,-0.1,LarryBrown,larrybrown,1,W,379,1.04,101,1,1,0,0,0,0,0
2553,AndrewBogut,andrewbogut,0,0,2005,1,MIL,University of Utah,11,644,18929,6654,5761,1471,0.535,0.125,0.558,29.4,10.3,8.9,2.3,49.2,0.125,2.4,21.2,LarryHarris,larryharris,0,W,1725,4.73,102,1,1,0,0,0,0,0
2554,ErsanIlyasova,ersanilyasova,0,0,2005,36,MIL,0,8,527,12721,5611,3142,572,0.444,0.37,0.768,24.1,10.6,6,1.1,33.7,0.127,0,6.3,LarryHarris,larryharris,0,W,1725,4.73,102,1,0,0,0,0,0,0
2555,DavidNoel,davidnoel,0,0,2006,39,MIL,University of North Carolina,1,68,792,184,123,65,0.367,0.321,0.86,11.6,2.7,1.8,1,0.4,0.024,-3.4,-0.3,LarryHarris,larryharris,0,W,1725,4.73,102,2,1,0,0,0,0,0
2556,YiJianlian,yijianlian,0,0,2007,6,MIL,0,5,272,6038,2148,1339,192,0.404,0.333,0.78,22.2,7.9,4.9,0.7,3.1,0.025,-4.7,-4.1,LarryHarris,larryharris,0,W,1725,4.73,102,3,0,0,0,0,0,0
2557,RamonSessions,ramonsessions,0,0,2007,56,MIL,"University of Nevada, Reno",9,613,14916,6693,1729,2601,0.439,0.314,0.792,24.3,10.9,2.8,4.2,27.6,0.089,-1.6,1.3,LarryHarris,larryharris,0,W,1725,4.73,102,3,1,0,0,0,0,0
2558,StephenCurry,stephencurry,3,3,2009,7,GSW,Davidson College,7,495,17259,11089,2149,3393,0.477,0.444,0.902,34.9,22.4,4.3,6.9,71.6,0.199,6.2,35.6,LarryRiley,larryriley,0,W,1079,2.96,103,1,1,0,0,0,0,0
2559,EkpeUdoh,ekpeudoh,0,0,2010,6,GSW,Baylor University,5,270,4564,1072,860,179,0.429,0,0.72,16.9,4,3.2,0.7,5.7,0.06,-1.1,1,LarryRiley,larryriley,0,W,1079,2.96,103,2,1,0,0,0,0,0
2560,KlayThompson,klaythompson,2,2,2011,11,GSW,Washington State University,5,386,12533,7112,1269,885,0.45,0.42,0.853,32.5,18.4,3.3,2.3,29.5,0.113,0.6,8.1,LarryRiley,larryriley,0,W,1079,2.96,103,3,1,0,0,0,0,1
2561,CharlesJenkins,charlesjenkins,0,0,2011,44,GSW,Hofstra University,2,110,1334,408,100,214,0.434,0.182,0.754,12.1,3.7,0.9,1.9,0.5,0.017,-5.9,-1.3,LarryRiley,larryriley,0,W,1079,2.96,103,3,1,0,0,0,0,1
2562,XavierMcDaniel,xaviermcdaniel,0,0,1985,4,OKC,Wichita State University,12,870,25201,13606,5313,1775,0.485,0.261,0.718,29,15.6,6.1,2,47.8,0.091,0.1,13.4,LennyWilkens,lennywilkens,1,AA,398,1.09,104,1,1,0,0,0,0,0
2563,RolandoLamb,rolandolamb,0,0,1985,53,OKC,Virginia Commonwealth University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LennyWilkens,lennywilkens,1,AA,398,1.09,104,1,1,0,0,0,0,0
2564,AlexStivrins,alexstivrins,0,0,1985,75,OKC,University of Colorado,2,22,90,44,22,4,0.465,0,0.5,4.1,2,1,0.2,-0.1,-0.043,-8.9,-0.2,LennyWilkens,lennywilkens,1,AA,398,1.09,104,1,1,0,0,0,0,0
2565,LouStefanovic,loustefanovic,0,0,1985,97,OKC,Illinois State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LennyWilkens,lennywilkens,1,AA,398,1.09,104,1,1,0,0,0,0,0
2566,EarlWalker,earlwalker,0,0,1985,122,OKC,Mercer University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LennyWilkens,lennywilkens,1,AA,398,1.09,104,1,1,0,0,0,0,0
2567,MichaelPhelps,michaelphelps,0,0,1985,144,OKC,Alcorn State University,3,132,1372,470,141,138,0.416,0.091,0.639,10.4,3.6,1.1,1,0.3,0.012,-4.4,-0.8,LennyWilkens,lennywilkens,1,AA,398,1.09,104,1,1,0,0,0,0,0
2568,JonSundvold,jonsundvold,0,0,1983,16,OKC,University of Missouri,9,502,8811,3886,554,1469,0.452,0.392,0.849,17.6,7.7,1.1,2.9,8.9,0.048,-4.8,-6.2,LesHabegger,leshabegger,0,W,714,1.96,105,1,1,0,0,0,0,0
2569,ScooterMcCray,scootermccray,0,0,1983,36,OKC,University of Louisville,3,77,892,224,190,74,0.423,0,0.611,11.6,2.9,2.5,1,0.4,0.023,-3.3,-0.3,LesHabegger,leshabegger,0,W,714,1.96,105,1,1,0,0,0,0,0
2570,FrankBurnell,frankburnell,0,0,1983,63,OKC,Stetson University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,1,1,0,0,0,0,0
2571,PeteDeBisschop,petedebisschop,0,0,1983,86,OKC,Fairfield University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,1,1,0,0,0,0,0
2572,BradWatson,bradwatson,0,0,1983,109,OKC,University of Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,1,1,0,0,0,0,0
2573,TonyWilson,tonywilson,0,0,1983,132,OKC,Western Kentucky University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,1,1,0,0,0,0,0
2574,TonyGattis,tonygattis,0,0,1983,155,OKC,Mercer University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,1,1,0,0,0,0,0
2575,RaySmith,raysmith,0,0,1983,178,OKC,Armstrong Atlantic State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,1,1,0,0,0,0,0
2576,TonyWashington,tonywashington,0,0,1983,200,OKC,Hampton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,1,1,0,0,0,0,0
2577,DavidBinion,davidbinion,0,0,1983,221,OKC,North Carolina Central University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,1,1,0,0,0,0,0
2578,CoryBlackwell,coryblackwell,0,0,1984,28,OKC,University of Wisconsin,1,60,551,202,96,26,0.367,0,0.509,9.2,3.4,1.6,0.4,-0.9,-0.081,-8.4,-0.9,LesHabegger,leshabegger,0,W,714,1.96,105,2,1,0,0,0,0,0
2579,DannyYoung,dannyyoung,0,0,1984,39,OKC,Wake Forest University,10,574,9536,2622,709,1674,0.437,0.327,0.835,16.6,4.6,1.2,2.9,20.2,0.101,-1.3,1.7,LesHabegger,leshabegger,0,W,714,1.96,105,2,1,0,0,0,0,0
2580,TerryWilliams,terrywilliams,0,0,1984,52,OKC,University of Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,2,1,0,0,0,0,0
2581,JeffJenkins,jeffjenkins,0,0,1984,83,OKC,Xavier University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,2,1,0,0,0,0,0
2582,EliPasquale,elipasquale,0,0,1984,106,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,2,0,0,0,0,0,0
2583,GraylinWarner,graylinwarner,0,0,1984,129,OKC,University of Louisiana at Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,2,1,0,0,0,0,0
2584,GaryGatewood,garygatewood,0,0,1984,152,OKC,University of Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,2,1,0,0,0,0,0
2585,JerryMcMillan,jerrymcmillan,0,0,1984,175,OKC,DePaul University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,2,1,0,0,0,0,0
2586,MikeWilliams,mikewilliams,0,0,1984,197,OKC,Idaho State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,2,1,0,0,0,0,0
2587,GregBrandon,gregbrandon,0,0,1984,219,OKC,Creighton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LesHabegger,leshabegger,0,W,714,1.96,105,2,1,0,0,0,0,0
2588,EssieHollis,essiehollis,0,0,1977,44,UTA,St. Bonaventure University,1,25,154,69,45,6,0.4,0,0.75,6.2,2.8,1.8,0.2,0.1,0.022,-4.6,-0.1,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,1,1,0,0,0,0,0
2589,TonyHanson,tonyhanson,0,0,1977,50,UTA,University of Connecticut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,1,1,0,0,0,0,0
2590,DennisBoyd,dennisboyd,0,0,1977,72,UTA,University of Detroit Mercy,1,5,40,6,2,7,0.25,0,0,8,1.2,0.4,1.4,-0.2,-0.23,-15.7,-0.1,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,1,1,0,0,0,0,0
2591,JimGrady,jimgrady,0,0,1977,94,UTA,Gonzaga University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,1,1,0,0,0,0,0
2592,WayneGolden,waynegolden,0,0,1977,116,UTA,University of Tennessee at Chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,1,1,0,0,0,0,0
2593,LusiaHarris,lusiaharris,0,0,1977,137,UTA,Delta State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,1,1,0,0,0,0,0
2594,DaveSpeicher,davespeicher,0,0,1977,157,UTA,University of Toledo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,1,1,0,0,0,0,0
2595,JamesHardy,jameshardy,0,0,1978,11,UTA,University of San Francisco,4,249,5379,1410,1312,315,0.481,0.333,0.7,21.6,5.7,5.3,1.3,6.3,0.056,-0.9,1.5,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,2,1,0,0,0,0,0
2596,TommieGreen,tommiegreen,0,0,1978,35,UTA,Southern University and A&M College,1,59,809,232,68,140,0.388,0,0.762,13.7,3.9,1.2,2.4,-0.3,-0.017,-5.2,-0.7,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,2,1,0,0,0,0,0
2597,MelDavis,meldavis,0,0,1978,74,UTA,University of North Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,2,1,0,0,0,0,0
2598,JeffCovington,jeffcovington,0,0,1978,75,UTA,Youngstown State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,2,1,0,0,0,0,0
2599,DuckWilliams,duckwilliams,0,0,1978,96,UTA,University of Notre Dame,1,77,1794,506,106,183,0.447,0,0.7,23.3,6.6,1.4,2.4,-0.3,-0.009,-4.4,-1.1,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,2,1,0,0,0,0,0
2600,JohnDouglas,johndouglas,0,0,1978,118,UTA,University of Kansas,2,67,1043,452,91,147,0.461,0.311,0.663,15.6,6.7,1.4,2.2,0.5,0.022,-3.4,-0.4,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,2,1,0,0,0,0,0
2601,WillieHoward,williehoward,0,0,1978,139,UTA,University of New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,2,1,0,0,0,0,0
2602,CarlKilpatrick,carlkilpatrick,0,0,1978,158,UTA,University of Louisiana at Monroe,1,2,6,3,4,0,0.5,0,0.5,3,1.5,2,0,0,0.225,-17.1,0,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,2,1,0,0,0,0,0
2603,RickeyWilliams,rickeywilliams,0,0,1978,190,UTA,"California State University, Long Beach",1,44,346,147,38,37,0.415,0,0.66,7.9,3.3,0.9,0.8,-0.1,-0.017,-5.8,-0.3,LewisSchaffel,lewisschaffel,0,W,524,1.44,106,2,1,0,0,0,0,0
2604,HoraceOwens,horaceowens,0,0,1983,44,NJN,University of Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,3,1,0,0,0,0,0
2605,BruceKuczenski,brucekuczenski,0,0,1983,59,NJN,University of Connecticut,1,15,119,28,23,8,0.27,0,0.667,7.9,1.9,1.5,0.5,-0.4,-0.152,-11.6,-0.3,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,3,1,0,0,0,0,0
2606,BarneyMines,barneymines,0,0,1983,87,NJN,Bradley University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,3,1,0,0,0,0,0
2607,TyrenNaulls,tyrennaulls,0,0,1983,110,NJN,Texas A&M University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,3,1,0,0,0,0,0
2608,OscarTaylor,oscartaylor,0,0,1983,133,NJN,University of New Orleans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,3,1,0,0,0,0,0
2609,KeithBennett,keithbennett,0,0,1983,156,NJN,Sacred Heart University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,3,1,0,0,0,0,0
2610,JoeMyers,joemyers,0,0,1983,179,NJN,Duquesne University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,3,1,0,0,0,0,0
2611,KevinBlack,kevinblack,0,0,1983,201,NJN,Rutgers University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,3,1,0,0,0,0,0
2612,RichSimkus,richsimkus,0,0,1983,222,NJN,Princeton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,3,1,0,0,0,0,0
2613,JeffTurner,jeffturner,0,0,1984,17,NJN,Vanderbilt University,10,612,11244,3697,2036,635,0.467,0.344,0.769,18.4,6,3.3,1,8.9,0.038,-3.4,-4.1,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,4,1,0,0,0,0,0
2614,YommySangodeyi,yommysangodeyi,0,0,1984,63,NJN,Sam Houston State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,4,1,0,0,0,0,0
2615,HankCornley,hankcornley,0,0,1984,85,NJN,Illinois State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,4,1,0,0,0,0,0
2616,MichaelGerren,michaelgerren,0,0,1984,109,NJN,University of South Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,4,1,0,0,0,0,0
2617,OscarSchmidt,oscarschmidt,0,0,1984,131,NJN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,4,0,0,0,0,0,0
2618,SeanKerins,seankerins,0,0,1984,155,NJN,Syracuse University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,4,1,0,0,0,0,0
2619,ChrisWinans,chriswinans,0,0,1984,177,NJN,University of Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,4,1,0,0,0,0,0
2620,BillyRyan,billyryan,0,0,1984,200,NJN,Princeton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,4,1,0,0,0,0,0
2621,PhilJamison,philjamison,0,0,1984,221,NJN,Saint Peter's College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,4,1,0,0,0,0,0
2622,YvonJoseph,yvonjoseph,0,0,1985,36,NJN,Georgia Institute of Technology,1,1,5,2,0,0,0,0,1,5,2,0,0,0,0.309,-0.9,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,5,1,0,0,0,0,0
2623,FernandoMartin,fernandomartin,0,0,1985,38,NJN,0,1,24,146,22,28,9,0.29,0,0.364,6.1,0.9,1.2,0.4,-0.4,-0.144,-8.7,-0.2,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,5,0,0,0,0,0,0
2624,NigelManuel,nigelmanuel,0,0,1985,62,NJN,"University of California, Los Angeles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,5,1,0,0,0,0,0
2625,KellyBlaine,kellyblaine,0,0,1985,108,NJN,University of South Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,5,1,0,0,0,0,0
2626,GeorgeAlmones,georgealmones,0,0,1985,130,NJN,University of Louisiana at Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,5,1,0,0,0,0,0
2627,GaryMcLain,garymclain,0,0,1985,154,NJN,Villanova University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,5,1,0,0,0,0,0
2628,PearlWashington,pearlwashington,0,0,1986,13,NJN,Syracuse University,3,194,4044,1660,370,733,0.452,0.184,0.746,20.8,8.6,1.9,3.8,1.9,0.023,-2.4,-0.4,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,6,1,0,0,0,0,0
2629,SteveHale,stevehale,0,0,1986,81,NJN,University of North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,6,1,0,0,0,0,0
2630,ArchieJohnson,archiejohnson,0,0,1986,105,NJN,University of Alabama at Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,6,1,0,0,0,0,0
2631,TroyWebster,troywebster,0,0,1986,127,NJN,George Washington University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,6,1,0,0,0,0,0
2632,JimDolan,jimdolan,0,0,1986,151,NJN,University of Notre Dame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,1184,3.24,106,6,1,0,0,0,0,0
2633,RonySeikaly,ronyseikaly,0,0,1988,9,MIA,Syracuse University,11,678,21395,9991,6424,860,0.484,0.188,0.679,31.6,14.7,9.5,1.3,37.3,0.084,-1.6,2.2,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,7,1,0,0,0,0,0
2634,KevinEdwards,kevinedwards,0,0,1988,20,MIA,DePaul University,11,604,15332,6596,1653,1609,0.423,0.335,0.803,25.4,10.9,2.7,2.7,12.5,0.039,-1.6,1.6,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,7,1,0,0,0,0,0
2635,GrantLong,grantlong,0,0,1988,33,MIA,Eastern Michigan University,15,1003,28514,9518,6154,1716,0.467,0.283,0.761,28.4,9.5,6.1,1.7,60.1,0.101,0.6,18.5,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,7,1,0,0,0,0,0
2636,SylvesterGray,sylvestergray,0,0,1988,35,MIA,University of Memphis,1,55,1220,440,286,117,0.42,0.25,0.673,22.2,8,5.2,2.1,0.7,0.028,-2.1,0,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,7,1,0,0,0,0,0
2637,OrlandoGraham,orlandograham,0,0,1988,40,MIA,Auburn University at Montgomery,1,7,22,8,11,0,0.3,0,0.5,3.1,1.1,1.6,0,0,-0.047,-16.4,-0.1,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,7,1,0,0,0,0,0
2638,NateJohnston,natejohnston,0,0,1988,59,MIA,University of Tampa,1,21,87,46,23,1,0.375,0.25,0.692,4.1,2.2,1.1,0,0.1,0.05,-6.3,-0.1,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,7,1,0,0,0,0,0
2639,GlenRice,glenrice,2,3,1989,4,MIA,University of Michigan,15,1000,34985,18336,4387,2097,0.456,0.4,0.846,35,18.3,4.4,2.1,88.7,0.122,0.5,22.1,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,8,1,0,0,0,0,0
2640,ShermanDouglas,shermandouglas,0,0,1989,28,MIA,Syracuse University,12,765,21148,8425,1672,4536,0.484,0.267,0.678,27.6,11,2.2,5.9,32.9,0.075,-1.5,2.6,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,8,1,0,0,0,0,0
2641,ScottHaffner,scotthaffner,0,0,1989,45,MIA,University of Evansville,2,50,609,213,55,89,0.403,0.13,0.667,12.2,4.3,1.1,1.8,-0.1,-0.012,-6.6,-0.7,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,8,1,0,0,0,0,0
2642,WillieBurton,willieburton,0,0,1990,9,MIA,University of Minnesota,8,316,6666,3243,932,393,0.424,0.345,0.786,21.1,10.3,2.9,1.2,9.1,0.065,-2.8,-1.4,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,9,1,0,0,0,0,0
2643,DaveJamerson,davejamerson,0,0,1990,15,MIA,Ohio University,3,90,594,306,77,61,0.392,0.277,0.86,6.6,3.4,0.9,0.7,0.2,0.018,-5.2,-0.5,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,9,1,0,0,0,0,0
2644,CarlHerrera,carlherrera,0,0,1990,30,MIA,University of Houston,8,465,8042,2481,1690,261,0.476,0.143,0.643,17.3,5.3,3.6,0.6,9,0.054,-3.3,-2.6,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,9,1,0,0,0,0,0
2645,SteveSmith,stevesmith,0,0,1991,5,MIA,Michigan State University,14,942,28855,13430,3060,2922,0.44,0.358,0.845,30.6,14.3,3.2,3.1,83.7,0.139,1.4,24.4,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,10,1,0,0,0,0,0
2646,GeorgeAckles,georgeackles,0,0,1991,29,MIA,"University of Nevada, Las Vegas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LewisSchaffel,lewisschaffel,0,W,2966,8.13,106,10,1,0,0,0,0,0
